Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Segment,Region,Category,Unit_Price,Quantity,Discount,Sales,Profit,Profit_Margin,Payment_Method,Year,Month,Quarter,Discount_Bucket
ORD-114705,2022-12-07,2022-12-12,Standard,CUST-16071,Small Business,North,Beauty & Health,10.95,1,0.16,9.2,4.53,0.4926,UPI,2022,12,Q4,Medium (11-20%)
ORD-114706,2024-12-02,2024-12-07,Standard,CUST-26685,Corporate,West,Books & Media,62.83,2,0.17,104.3,28.19,0.2703,Credit Card,2024,12,Q4,Medium (11-20%)
ORD-114707,2023-11-26,2023-12-01,Standard,CUST-38856,Consumer,West,Toys & Games,23.35,2,0.25,35.03,10.41,0.2971,Wallet,2023,11,Q4,High (21-30%)
ORD-114708,2023-05-03,2023-05-09,Standard,CUST-22474,Home Office,South,Electronics,971.78,1,0.28,699.68,20.13,0.0288,Wallet,2023,5,Q2,High (21-30%)
ORD-114709,2023-07-26,2023-08-02,Standard,CUST-29695,Consumer,West,Books & Media,37.73,1,0.16,31.69,10.21,0.3223,Credit Card,2023,7,Q3,Medium (11-20%)
ORD-114710,2024-07-09,2024-07-12,Express,CUST-18521,Small Business,West,Home & Furniture,308.28,1,0.21,243.54,40.06,0.1645,Net Banking,2024,7,Q3,High (21-30%)
ORD-114711,2023-07-10,2023-07-13,Express,CUST-12171,Home Office,North,Home & Furniture,184.88,4,0.04,709.94,203.28,0.2863,Credit Card,2023,7,Q3,Low (1-10%)
ORD-114712,2023-01-07,2023-01-11,Express,CUST-27320,Consumer,South,Toys & Games,43.18,1,0.22,33.68,9.85,0.2925,Net Banking,2023,1,Q1,High (21-30%)
ORD-114713,2023-01-29,2023-02-01,Express,CUST-25194,Home Office,North,Electronics,1306.12,2,0.16,2194.28,159.6,0.0727,Debit Card,2023,1,Q1,Medium (11-20%)
ORD-114714,2024-05-26,2024-05-31,Standard,CUST-24304,Corporate,East,Electronics,782.91,5,0.25,2935.91,138.71,0.0472,Wallet,2024,5,Q2,High (21-30%)
ORD-114715,2022-11-05,2022-11-10,Standard,CUST-19895,Consumer,South,Clothing,119.89,2,0.31,165.45,46.12,0.2788,UPI,2022,11,Q4,Very High (31%+)
ORD-114716,2022-05-14,2022-05-16,Express,CUST-28561,Corporate,North,Beauty & Health,53.62,3,0.02,157.64,75.73,0.4804,Net Banking,2022,5,Q2,Low (1-10%)
ORD-114717,2022-12-08,2022-12-14,Standard,CUST-23696,Home Office,West,Home & Furniture,783.17,6,0.45,2584.46,197.6,0.0765,Debit Card,2022,12,Q4,Very High (31%+)
ORD-114718,2023-04-23,2023-04-25,Express,CUST-11073,Corporate,West,Beauty & Health,134.4,2,0.17,223.1,88.4,0.3962,COD,2023,4,Q2,Medium (11-20%)
ORD-114719,2023-05-06,2023-05-08,Same-Day,CUST-19132,Consumer,South,Sports & Outdoor,277.99,1,0.41,164.01,13.64,0.0832,Debit Card,2023,5,Q2,Very High (31%+)
ORD-114720,2022-09-13,2022-09-15,Overnight,CUST-38129,Consumer,West,Beauty & Health,42.73,1,0.15,36.32,18.49,0.509,Wallet,2022,9,Q3,Medium (11-20%)
ORD-114721,2023-11-14,2023-11-19,Standard,CUST-12253,Corporate,East,Books & Media,44.95,1,0.45,24.72,2.66,0.1075,COD,2023,11,Q4,Very High (31%+)
ORD-114722,2024-05-02,2024-05-04,Express,CUST-25127,Corporate,West,Beauty & Health,137.1,1,0.19,111.05,47.14,0.4245,Wallet,2024,5,Q2,Medium (11-20%)
ORD-114723,2024-07-05,2024-07-09,Express,CUST-26500,Consumer,East,Home & Furniture,166.2,1,0.2,132.96,25.61,0.1926,COD,2024,7,Q3,Medium (11-20%)
ORD-114724,2022-12-12,2022-12-15,Express,CUST-24843,Consumer,East,Toys & Games,148.27,1,0.16,124.55,46.18,0.3708,UPI,2022,12,Q4,Medium (11-20%)
ORD-114725,2024-03-09,2024-03-14,Standard,CUST-13011,Home Office,North,Sports & Outdoor,436.72,2,0.05,829.77,270.59,0.3261,Credit Card,2024,3,Q1,Low (1-10%)
ORD-114726,2024-05-24,2024-05-30,Standard,CUST-31656,Home Office,North,Clothing,136.27,1,0.2,109.02,30.5,0.2798,Net Banking,2024,5,Q2,Medium (11-20%)
ORD-114727,2024-02-16,2024-02-23,Standard,CUST-23669,Consumer,South,Home & Furniture,681.14,1,0.2,544.91,93.47,0.1715,Debit Card,2024,2,Q1,Medium (11-20%)
ORD-114728,2022-05-18,2022-05-23,Standard,CUST-18172,Home Office,North,Beauty & Health,29.46,1,0.29,20.92,6.9,0.3298,Credit Card,2022,5,Q2,High (21-30%)
ORD-114729,2024-11-29,2024-12-01,Express,CUST-30123,Consumer,North,Groceries,48.18,2,0.12,84.8,19.02,0.2243,Debit Card,2024,11,Q4,Medium (11-20%)
ORD-114730,2023-07-19,2023-07-25,Standard,CUST-18299,Small Business,North,Electronics,360.1,1,0.06,338.49,46.4,0.1371,Wallet,2023,7,Q3,Low (1-10%)
ORD-114731,2023-07-04,2023-07-08,Express,CUST-12111,Corporate,South,Groceries,6.14,1,0.07,5.71,0.93,0.1625,Debit Card,2023,7,Q3,Low (1-10%)
ORD-114732,2022-03-20,2022-03-21,Overnight,CUST-20933,Consumer,West,Books & Media,28.69,1,0.25,21.52,4.6,0.2138,Credit Card,2022,3,Q1,High (21-30%)
ORD-114733,2024-07-28,2024-07-30,Express,CUST-35663,Corporate,West,Home & Furniture,204.58,5,0.1,920.61,220.23,0.2392,Net Banking,2024,7,Q3,Low (1-10%)
ORD-114734,2023-10-28,2023-11-04,Standard,CUST-28966,Consumer,East,Clothing,53.42,1,0.2,42.74,15.39,0.3602,Credit Card,2023,10,Q4,Medium (11-20%)
ORD-114735,2022-11-18,2022-11-20,Overnight,CUST-18598,Consumer,West,Home & Furniture,101.19,4,0.11,360.24,88.22,0.2449,UPI,2022,11,Q4,Medium (11-20%)
ORD-114736,2023-05-13,2023-05-20,Standard,CUST-19535,Corporate,North,Clothing,120.47,4,0.1,433.69,154.32,0.3558,COD,2023,5,Q2,Low (1-10%)
ORD-114737,2024-11-16,2024-11-18,Express,CUST-33575,Consumer,South,Home & Furniture,158.0,1,0.36,101.12,9.96,0.0985,Credit Card,2024,11,Q4,Very High (31%+)
ORD-114738,2023-01-17,2023-01-17,Same-Day,CUST-38797,Home Office,West,Books & Media,7.81,3,0.02,22.96,7.74,0.337,Wallet,2023,1,Q1,Low (1-10%)
ORD-114739,2023-10-06,2023-10-13,Standard,CUST-32894,Consumer,North,Electronics,370.09,1,0.06,347.88,82.56,0.2373,Credit Card,2023,10,Q4,Low (1-10%)
ORD-114740,2022-07-23,2022-07-26,Overnight,CUST-15674,Consumer,North,Books & Media,47.17,1,0.03,45.75,14.02,0.3064,Debit Card,2022,7,Q3,Low (1-10%)
ORD-114741,2022-01-08,2022-01-14,Standard,CUST-37915,Home Office,West,Electronics,581.1,3,0.18,1429.51,158.93,0.1112,COD,2022,1,Q1,Medium (11-20%)
ORD-114742,2023-12-28,2024-01-04,Standard,CUST-20778,Corporate,South,Groceries,53.75,1,0.45,29.56,0.3,0.01,UPI,2023,12,Q4,Very High (31%+)
ORD-114743,2024-11-04,2024-11-05,Overnight,CUST-16674,Corporate,South,Beauty & Health,34.2,3,0.15,87.21,41.95,0.481,Credit Card,2024,11,Q4,Medium (11-20%)
ORD-114744,2023-08-10,2023-08-16,Standard,CUST-30715,Consumer,North,Electronics,1458.22,5,0.45,4010.11,40.1,0.01,Wallet,2023,8,Q3,Very High (31%+)
ORD-114745,2024-06-25,2024-06-30,Standard,CUST-17908,Consumer,North,Clothing,113.22,1,0.22,88.31,26.85,0.3041,Credit Card,2024,6,Q2,High (21-30%)
ORD-114746,2023-04-26,2023-04-28,Same-Day,CUST-33026,Corporate,East,Clothing,87.51,2,0.19,141.77,47.04,0.3318,Debit Card,2023,4,Q2,Medium (11-20%)
ORD-114747,2023-04-26,2023-04-28,Same-Day,CUST-38794,Consumer,East,Sports & Outdoor,369.29,1,0.05,350.83,104.87,0.2989,Net Banking,2023,4,Q2,Low (1-10%)
ORD-114748,2023-08-07,2023-08-09,Same-Day,CUST-19987,Corporate,East,Groceries,37.01,3,0.22,86.6,9.35,0.108,Wallet,2023,8,Q3,High (21-30%)
ORD-114749,2022-06-16,2022-06-22,Standard,CUST-13534,Consumer,South,Books & Media,9.27,1,0.45,5.1,0.54,0.106,Debit Card,2022,6,Q2,Very High (31%+)
ORD-114750,2022-07-26,2022-07-30,Express,CUST-26619,Consumer,East,Beauty & Health,79.57,1,0.27,58.09,22.57,0.3886,Credit Card,2022,7,Q3,High (21-30%)
ORD-114751,2024-10-17,2024-10-23,Standard,CUST-27417,Consumer,East,Electronics,1291.61,3,0.09,3526.1,386.03,0.1095,Net Banking,2024,10,Q4,Low (1-10%)
ORD-114752,2022-07-18,2022-07-25,Standard,CUST-31788,Consumer,North,Books & Media,12.74,1,0.02,12.49,4.84,0.3878,Credit Card,2022,7,Q3,Low (1-10%)
ORD-114753,2022-02-14,2022-02-20,Standard,CUST-23178,Corporate,East,Sports & Outdoor,150.6,1,0.03,146.08,43.85,0.3002,UPI,2022,2,Q1,Low (1-10%)
ORD-114754,2022-09-15,2022-09-21,Standard,CUST-35776,Consumer,East,Beauty & Health,102.02,2,0.4,122.42,31.39,0.2564,Credit Card,2022,9,Q3,Very High (31%+)
ORD-114755,2022-03-01,2022-03-06,Standard,CUST-29623,Consumer,North,Home & Furniture,624.57,10,0.19,5059.02,936.25,0.1851,Credit Card,2022,3,Q1,Medium (11-20%)
ORD-114756,2024-09-30,2024-10-05,Standard,CUST-17972,Consumer,North,Sports & Outdoor,123.59,1,0.23,95.16,21.92,0.2303,Debit Card,2024,9,Q3,High (21-30%)
ORD-114757,2024-08-18,2024-08-19,Overnight,CUST-12744,Small Business,North,Books & Media,22.19,1,0.03,21.52,8.23,0.3822,Net Banking,2024,8,Q3,Low (1-10%)
ORD-114758,2023-03-10,2023-03-10,Same-Day,CUST-19187,Corporate,East,Toys & Games,104.91,11,0.15,980.91,354.33,0.3612,Net Banking,2023,3,Q1,Medium (11-20%)
ORD-114759,2024-02-03,2024-02-06,Express,CUST-30653,Consumer,North,Electronics,906.82,1,0.06,852.41,100.92,0.1184,Credit Card,2024,2,Q1,Low (1-10%)
ORD-114760,2023-08-11,2023-08-17,Standard,CUST-26368,Consumer,North,Toys & Games,117.65,4,0.18,385.89,113.88,0.2951,Net Banking,2023,8,Q3,Medium (11-20%)
ORD-114761,2023-09-23,2023-09-25,Overnight,CUST-37808,Consumer,North,Clothing,16.62,1,0.12,14.63,4.93,0.337,Net Banking,2023,9,Q3,Medium (11-20%)
ORD-114762,2023-12-17,2023-12-19,Same-Day,CUST-31148,Home Office,West,Electronics,677.23,1,0.21,535.01,29.34,0.0548,Net Banking,2023,12,Q4,High (21-30%)
ORD-114763,2022-05-23,2022-05-30,Standard,CUST-25332,Corporate,North,Electronics,213.97,4,0.21,676.15,47.03,0.0696,Credit Card,2022,5,Q2,High (21-30%)
ORD-114764,2023-07-31,2023-08-02,Express,CUST-17305,Consumer,East,Home & Furniture,654.22,1,0.45,359.82,3.6,0.01,Credit Card,2023,7,Q3,Very High (31%+)
ORD-114765,2023-09-25,2023-09-29,Express,CUST-27520,Home Office,North,Home & Furniture,867.36,1,0.07,806.64,192.91,0.2392,Credit Card,2023,9,Q3,Low (1-10%)
ORD-114766,2022-11-26,2022-11-28,Overnight,CUST-33470,Consumer,East,Home & Furniture,477.5,1,0.19,386.78,88.13,0.2279,Credit Card,2022,11,Q4,Medium (11-20%)
ORD-114767,2024-05-05,2024-05-07,Express,CUST-28353,Home Office,West,Toys & Games,197.54,1,0.44,110.62,15.83,0.1431,UPI,2024,5,Q2,Very High (31%+)
ORD-114768,2023-06-06,2023-06-08,Express,CUST-36953,Corporate,South,Clothing,55.58,3,0.11,148.4,54.61,0.368,Debit Card,2023,6,Q2,Medium (11-20%)
ORD-114769,2023-10-30,2023-11-02,Express,CUST-37056,Consumer,South,Clothing,49.26,8,0.15,334.97,114.61,0.3422,Credit Card,2023,10,Q4,Medium (11-20%)
ORD-114770,2023-08-12,2023-08-14,Express,CUST-22226,Corporate,North,Electronics,724.39,1,0.04,695.41,78.47,0.1128,Credit Card,2023,8,Q3,Low (1-10%)
ORD-114771,2023-08-29,2023-09-04,Standard,CUST-32015,Consumer,South,Clothing,172.52,1,0.09,156.99,65.59,0.4178,Credit Card,2023,8,Q3,Low (1-10%)
ORD-114772,2022-12-10,2022-12-15,Standard,CUST-12102,Consumer,East,Groceries,4.22,4,0.13,14.69,2.25,0.153,COD,2022,12,Q4,Medium (11-20%)
ORD-114773,2022-05-13,2022-05-15,Same-Day,CUST-17747,Consumer,South,Books & Media,31.11,1,0.13,27.07,7.62,0.2815,UPI,2022,5,Q2,Medium (11-20%)
ORD-114774,2023-03-24,2023-03-31,Standard,CUST-18713,Home Office,North,Home & Furniture,452.99,1,0.03,439.4,113.43,0.2581,Debit Card,2023,3,Q1,Low (1-10%)
ORD-114775,2023-10-13,2023-10-19,Standard,CUST-26573,Small Business,South,Clothing,97.59,3,0.17,243.0,78.2,0.3218,Credit Card,2023,10,Q4,Medium (11-20%)
ORD-114776,2023-02-17,2023-02-21,Express,CUST-20184,Corporate,South,Clothing,77.92,1,0.14,67.01,22.13,0.3302,Debit Card,2023,2,Q1,Medium (11-20%)
ORD-114777,2022-01-01,2022-01-06,Standard,CUST-13376,Corporate,South,Clothing,139.95,1,0.15,118.96,36.05,0.3031,Debit Card,2022,1,Q1,Medium (11-20%)
ORD-114778,2022-04-11,2022-04-13,Express,CUST-38326,Corporate,East,Electronics,820.6,1,0.06,771.36,171.38,0.2222,Net Banking,2022,4,Q2,Low (1-10%)
ORD-114779,2024-02-20,2024-02-26,Standard,CUST-24030,Home Office,West,Home & Furniture,499.6,1,0.1,449.64,107.82,0.2398,Credit Card,2024,2,Q1,Low (1-10%)
ORD-114780,2023-11-02,2023-11-09,Standard,CUST-27317,Consumer,North,Clothing,170.49,2,0.33,228.46,52.06,0.2279,Debit Card,2023,11,Q4,Very High (31%+)
ORD-114781,2022-04-04,2022-04-06,Express,CUST-21037,Consumer,North,Electronics,1422.67,1,0.05,1351.54,207.25,0.1533,Debit Card,2022,4,Q2,Low (1-10%)
ORD-114782,2024-03-11,2024-03-13,Express,CUST-18373,Corporate,South,Electronics,1336.32,1,0.11,1189.32,68.42,0.0575,Net Banking,2024,3,Q1,Medium (11-20%)
ORD-114783,2024-12-30,2025-01-04,Standard,CUST-28755,Small Business,West,Electronics,295.81,3,0.24,674.45,29.85,0.0443,Credit Card,2024,12,Q4,High (21-30%)
ORD-114784,2023-02-08,2023-02-14,Standard,CUST-26128,Home Office,North,Electronics,1467.91,1,0.17,1218.37,164.78,0.1352,Credit Card,2023,2,Q1,Medium (11-20%)
ORD-114785,2022-08-22,2022-08-28,Standard,CUST-25359,Home Office,East,Beauty & Health,84.49,3,0.13,220.52,99.78,0.4525,UPI,2022,8,Q3,Medium (11-20%)
ORD-114786,2023-06-05,2023-06-12,Standard,CUST-19411,Consumer,East,Electronics,1175.32,3,0.17,2926.55,159.64,0.0545,Debit Card,2023,6,Q2,Medium (11-20%)
ORD-114787,2024-02-14,2024-02-17,Express,CUST-27944,Consumer,East,Clothing,164.09,4,0.43,374.13,65.07,0.1739,UPI,2024,2,Q1,Very High (31%+)
ORD-114788,2024-11-17,2024-11-17,Same-Day,CUST-14144,Corporate,West,Beauty & Health,116.43,1,0.29,82.67,33.41,0.4041,Credit Card,2024,11,Q4,High (21-30%)
ORD-114789,2024-05-22,2024-05-25,Overnight,CUST-13676,Consumer,East,Beauty & Health,93.5,1,0.07,86.95,46.03,0.5294,Credit Card,2024,5,Q2,Low (1-10%)
ORD-114790,2022-01-26,2022-01-26,Same-Day,CUST-22564,Consumer,North,Clothing,174.09,2,0.1,313.36,109.06,0.348,Debit Card,2022,1,Q1,Low (1-10%)
ORD-114791,2023-12-21,2023-12-26,Standard,CUST-19019,Consumer,East,Books & Media,9.04,1,0.2,7.23,2.26,0.312,Net Banking,2023,12,Q4,Medium (11-20%)
ORD-114792,2024-04-04,2024-04-11,Standard,CUST-31561,Corporate,West,Home & Furniture,827.16,4,0.1,2977.78,682.23,0.2291,Credit Card,2024,4,Q2,Low (1-10%)
ORD-114793,2024-03-31,2024-04-04,Express,CUST-18608,Corporate,South,Clothing,93.74,1,0.07,87.18,33.11,0.3798,Wallet,2024,3,Q1,Low (1-10%)
ORD-114794,2024-10-20,2024-10-27,Standard,CUST-23849,Corporate,West,Home & Furniture,336.99,1,0.17,279.7,57.31,0.2049,Wallet,2024,10,Q4,Medium (11-20%)
ORD-114795,2024-04-05,2024-04-08,Express,CUST-16221,Corporate,East,Electronics,1389.06,4,0.19,4500.55,45.01,0.01,Credit Card,2024,4,Q2,Medium (11-20%)
ORD-114796,2024-04-04,2024-04-10,Standard,CUST-33747,Consumer,East,Electronics,855.4,1,0.38,530.35,5.3,0.01,Debit Card,2024,4,Q2,Very High (31%+)
ORD-114797,2022-06-24,2022-07-01,Standard,CUST-18545,Corporate,East,Beauty & Health,83.13,1,0.01,82.3,45.64,0.5545,COD,2022,6,Q2,Low (1-10%)
ORD-114798,2024-06-28,2024-07-03,Standard,CUST-27137,Home Office,West,Beauty & Health,28.29,1,0.33,18.95,6.89,0.3634,UPI,2024,6,Q2,Very High (31%+)
ORD-114799,2022-12-26,2023-01-01,Standard,CUST-17705,Consumer,West,Electronics,964.55,1,0.29,684.83,19.33,0.0282,UPI,2022,12,Q4,High (21-30%)
ORD-114800,2022-01-10,2022-01-13,Express,CUST-21985,Consumer,South,Books & Media,5.67,1,0.24,4.31,1.06,0.2449,Net Banking,2022,1,Q1,High (21-30%)
ORD-114801,2022-07-14,2022-07-21,Standard,CUST-17331,Corporate,East,Electronics,1141.3,2,0.15,1940.21,237.2,0.1223,Credit Card,2022,7,Q3,Medium (11-20%)
ORD-114802,2022-03-30,2022-04-06,Standard,CUST-19187,Home Office,South,Electronics,1010.42,5,0.21,3991.16,136.99,0.0343,Debit Card,2022,3,Q1,High (21-30%)
ORD-114803,2022-06-23,2022-06-25,Express,CUST-18523,Corporate,North,Electronics,1138.53,1,0.06,1070.22,155.85,0.1456,Wallet,2022,6,Q2,Low (1-10%)
ORD-114804,2022-04-04,2022-04-06,Express,CUST-20838,Corporate,North,Electronics,1554.58,5,0.17,6451.51,481.63,0.0747,Debit Card,2022,4,Q2,Medium (11-20%)
ORD-114805,2024-05-30,2024-05-31,Same-Day,CUST-29558,Consumer,South,Clothing,123.74,2,0.08,227.68,81.13,0.3563,Credit Card,2024,5,Q2,Low (1-10%)
ORD-114806,2023-05-17,2023-05-19,Express,CUST-17663,Corporate,East,Beauty & Health,75.97,1,0.02,74.45,40.46,0.5434,Credit Card,2023,5,Q2,Low (1-10%)
ORD-114807,2024-03-06,2024-03-11,Standard,CUST-27012,Consumer,North,Home & Furniture,831.78,1,0.4,499.07,36.25,0.0726,Wallet,2024,3,Q1,Very High (31%+)
ORD-114808,2023-06-01,2023-06-04,Express,CUST-15881,Consumer,West,Home & Furniture,766.46,1,0.18,628.5,94.2,0.1499,Credit Card,2023,6,Q2,Medium (11-20%)
ORD-114809,2024-03-23,2024-03-28,Standard,CUST-38571,Consumer,North,Electronics,1458.19,3,0.01,4330.82,831.0,0.1919,COD,2024,3,Q1,Low (1-10%)
ORD-114810,2022-07-06,2022-07-13,Standard,CUST-23156,Consumer,West,Books & Media,62.11,6,0.29,264.59,63.47,0.2399,UPI,2022,7,Q3,High (21-30%)
ORD-114811,2024-03-29,2024-04-01,Express,CUST-19990,Consumer,West,Beauty & Health,58.78,1,0.12,51.73,26.35,0.5095,UPI,2024,3,Q1,Medium (11-20%)
ORD-114812,2024-02-02,2024-02-06,Express,CUST-37090,Consumer,West,Beauty & Health,60.78,8,0.13,423.03,188.68,0.446,Debit Card,2024,2,Q1,Medium (11-20%)
ORD-114813,2024-06-12,2024-06-19,Standard,CUST-39690,Consumer,North,Books & Media,62.79,1,0.07,58.39,23.47,0.402,COD,2024,6,Q2,Low (1-10%)
ORD-114814,2024-02-05,2024-02-11,Standard,CUST-39949,Home Office,East,Sports & Outdoor,185.11,8,0.11,1317.98,377.52,0.2864,Credit Card,2024,2,Q1,Medium (11-20%)
ORD-114815,2024-03-02,2024-03-05,Express,CUST-11864,Consumer,North,Home & Furniture,298.95,1,0.11,266.07,57.0,0.2142,Credit Card,2024,3,Q1,Medium (11-20%)
ORD-114816,2024-11-07,2024-11-10,Express,CUST-11376,Consumer,North,Toys & Games,103.92,15,0.17,1293.8,449.82,0.3477,UPI,2024,11,Q4,Medium (11-20%)
ORD-114817,2022-07-23,2022-07-25,Overnight,CUST-23804,Corporate,North,Clothing,146.77,1,0.01,145.3,58.3,0.4012,Credit Card,2022,7,Q3,Low (1-10%)
ORD-114818,2022-07-05,2022-07-06,Overnight,CUST-27124,Consumer,North,Sports & Outdoor,422.36,3,0.16,1064.35,294.46,0.2767,Net Banking,2022,7,Q3,Medium (11-20%)
ORD-114819,2022-06-16,2022-06-23,Standard,CUST-14647,Consumer,South,Electronics,547.37,1,0.13,476.21,50.26,0.1056,Debit Card,2022,6,Q2,Medium (11-20%)
ORD-114820,2023-12-08,2023-12-10,Express,CUST-16003,Corporate,West,Electronics,929.01,1,0.25,696.76,6.97,0.01,Credit Card,2023,12,Q4,High (21-30%)
ORD-114821,2024-12-11,2024-12-17,Standard,CUST-39092,Home Office,North,Clothing,140.54,1,0.23,108.22,28.97,0.2677,Credit Card,2024,12,Q4,High (21-30%)
ORD-114822,2024-08-16,2024-08-23,Standard,CUST-17527,Small Business,North,Beauty & Health,41.53,6,0.24,189.38,89.26,0.4713,COD,2024,8,Q3,High (21-30%)
ORD-114823,2024-03-24,2024-03-25,Overnight,CUST-34592,Consumer,South,Clothing,161.93,1,0.11,144.12,51.21,0.3553,Credit Card,2024,3,Q1,Medium (11-20%)
ORD-114824,2024-03-29,2024-04-03,Standard,CUST-10749,Consumer,North,Electronics,1328.73,1,0.04,1275.58,244.47,0.1917,COD,2024,3,Q1,Low (1-10%)
ORD-114825,2023-07-14,2023-07-16,Express,CUST-16651,Consumer,North,Toys & Games,156.57,5,0.09,712.39,262.5,0.3685,Net Banking,2023,7,Q3,Low (1-10%)
ORD-114826,2023-03-29,2023-04-03,Standard,CUST-25680,Small Business,East,Sports & Outdoor,117.83,1,0.06,110.76,35.26,0.3183,Credit Card,2023,3,Q1,Low (1-10%)
ORD-114827,2022-11-17,2022-11-24,Standard,CUST-14165,Home Office,West,Beauty & Health,115.87,5,0.15,492.45,247.39,0.5024,Net Banking,2022,11,Q4,Medium (11-20%)
ORD-114828,2022-05-31,2022-06-06,Standard,CUST-37102,Corporate,North,Beauty & Health,119.51,1,0.12,105.17,50.85,0.4835,UPI,2022,5,Q2,Medium (11-20%)
ORD-114829,2024-12-29,2024-12-31,Express,CUST-36304,Corporate,West,Electronics,721.33,5,0.16,3029.59,185.0,0.0611,Net Banking,2024,12,Q4,Medium (11-20%)
ORD-114830,2024-11-22,2024-11-25,Express,CUST-16669,Consumer,North,Sports & Outdoor,117.13,1,0.23,90.19,15.2,0.1685,Debit Card,2024,11,Q4,High (21-30%)
ORD-114831,2024-10-21,2024-10-24,Express,CUST-22280,Corporate,North,Electronics,1170.07,7,0.13,7125.73,882.43,0.1238,Net Banking,2024,10,Q4,Medium (11-20%)
ORD-114832,2024-11-18,2024-11-23,Standard,CUST-24997,Consumer,East,Sports & Outdoor,256.16,1,0.18,210.05,37.35,0.1778,Credit Card,2024,11,Q4,Medium (11-20%)
ORD-114833,2024-02-24,2024-02-25,Overnight,CUST-28669,Corporate,North,Toys & Games,90.5,1,0.28,65.16,18.65,0.2862,UPI,2024,2,Q1,High (21-30%)
ORD-114834,2022-05-01,2022-05-06,Standard,CUST-22993,Corporate,East,Home & Furniture,494.96,1,0.15,420.72,70.34,0.1672,Wallet,2022,5,Q2,Medium (11-20%)
ORD-114835,2022-01-31,2022-02-07,Standard,CUST-22494,Corporate,East,Beauty & Health,98.9,3,0.04,284.83,151.28,0.5311,Credit Card,2022,1,Q1,Low (1-10%)
ORD-114836,2022-01-18,2022-01-25,Standard,CUST-20594,Consumer,South,Books & Media,23.27,1,0.25,17.45,3.72,0.2134,UPI,2022,1,Q1,High (21-30%)
ORD-114837,2024-07-08,2024-07-14,Standard,CUST-20161,Consumer,South,Sports & Outdoor,112.98,1,0.24,85.86,19.76,0.2301,Credit Card,2024,7,Q3,High (21-30%)
ORD-114838,2022-11-05,2022-11-07,Express,CUST-20968,Consumer,West,Clothing,123.48,1,0.39,75.32,17.1,0.227,Wallet,2022,11,Q4,Very High (31%+)
ORD-114839,2022-03-21,2022-03-27,Standard,CUST-23156,Home Office,North,Books & Media,10.05,1,0.12,8.84,3.17,0.359,COD,2022,3,Q1,Medium (11-20%)
ORD-114840,2024-09-27,2024-10-01,Express,CUST-29985,Corporate,West,Toys & Games,136.1,7,0.07,886.01,401.36,0.453,Wallet,2024,9,Q3,Low (1-10%)
ORD-114841,2024-09-13,2024-09-19,Standard,CUST-25930,Consumer,North,Home & Furniture,492.9,1,0.08,453.47,124.35,0.2742,Credit Card,2024,9,Q3,Low (1-10%)
ORD-114842,2023-12-09,2023-12-11,Overnight,CUST-27106,Corporate,South,Electronics,611.28,1,0.3,427.9,14.32,0.0335,Credit Card,2023,12,Q4,High (21-30%)
ORD-114843,2022-01-31,2022-02-01,Same-Day,CUST-22478,Corporate,North,Electronics,1277.13,1,0.04,1226.04,168.31,0.1373,COD,2022,1,Q1,Low (1-10%)
ORD-114844,2024-06-27,2024-07-04,Standard,CUST-13300,Corporate,South,Books & Media,17.91,1,0.03,17.37,5.79,0.3335,Wallet,2024,6,Q2,Low (1-10%)
ORD-114845,2022-08-02,2022-08-07,Standard,CUST-13242,Consumer,South,Clothing,163.21,1,0.08,150.15,55.59,0.3702,Wallet,2022,8,Q3,Low (1-10%)
ORD-114846,2022-04-03,2022-04-05,Express,CUST-37709,Consumer,East,Electronics,348.63,2,0.12,613.59,62.3,0.1015,Debit Card,2022,4,Q2,Medium (11-20%)
ORD-114847,2024-08-22,2024-08-24,Same-Day,CUST-34262,Consumer,North,Books & Media,53.81,1,0.02,52.73,16.48,0.3126,Debit Card,2024,8,Q3,Low (1-10%)
ORD-114848,2023-06-21,2023-06-26,Standard,CUST-22716,Consumer,North,Beauty & Health,104.69,6,0.07,584.17,310.31,0.5312,Debit Card,2023,6,Q2,Low (1-10%)
ORD-114849,2024-11-19,2024-11-22,Express,CUST-16800,Consumer,East,Beauty & Health,68.04,1,0.23,52.39,21.0,0.4008,Credit Card,2024,11,Q4,High (21-30%)
ORD-114850,2022-08-19,2022-08-25,Standard,CUST-19961,Consumer,South,Beauty & Health,67.67,11,0.23,573.16,233.16,0.4068,Wallet,2022,8,Q3,High (21-30%)
ORD-114851,2023-05-14,2023-05-21,Standard,CUST-19106,Corporate,East,Electronics,765.14,2,0.1,1377.25,216.92,0.1575,Net Banking,2023,5,Q2,Low (1-10%)
ORD-114852,2023-12-22,2023-12-22,Same-Day,CUST-34270,Consumer,South,Beauty & Health,69.15,1,0.3,48.41,19.16,0.3958,COD,2023,12,Q4,High (21-30%)
ORD-114853,2023-10-19,2023-10-21,Overnight,CUST-28078,Small Business,South,Clothing,161.31,1,0.44,90.33,12.59,0.1394,Credit Card,2023,10,Q4,Very High (31%+)
ORD-114854,2022-09-05,2022-09-12,Standard,CUST-31949,Consumer,South,Electronics,293.98,1,0.12,258.7,34.89,0.1349,Credit Card,2022,9,Q3,Medium (11-20%)
